state,date,PM2.5
Andhra Pradesh,2018-10-27,66.28999999999999
Andhra Pradesh,2018-10-28,48.92
Andhra Pradesh,2018-10-29,41.375
Andhra Pradesh,2018-10-30,48.075
Andhra Pradesh,2018-10-31,28.04
Andhra Pradesh,2018-11-01,14.33
Andhra Pradesh,2018-11-02,12.94
Andhra Pradesh,2018-11-03,10.084999999999999
Andhra Pradesh,2018-11-04,12.55
Andhra Pradesh,2018-11-05,16.465
Andhra Pradesh,2018-11-06,26.994999999999997
Andhra Pradesh,2018-11-07,65.09
Andhra Pradesh,2018-11-08,120.80499999999999
Andhra Pradesh,2018-11-09,49.834999999999994
Andhra Pradesh,2018-11-10,61.68000000000001
Andhra Pradesh,2018-11-11,77.87
Andhra Pradesh,2018-11-12,87.255
Andhra Pradesh,2018-11-13,66.835
Andhra Pradesh,2018-11-14,71.85
Andhra Pradesh,2018-11-15,47.754999999999995
Andhra Pradesh,2018-11-16,35.32
Andhra Pradesh,2018-11-17,36.71
Andhra Pradesh,2018-11-18,29.875
Andhra Pradesh,2018-11-19,34.525
Andhra Pradesh,2018-11-20,48.085
Andhra Pradesh,2018-11-21,50.02
Andhra Pradesh,2018-11-22,59.2
Andhra Pradesh,2018-11-23,56.0
Andhra Pradesh,2018-11-24,51.25
Andhra Pradesh,2018-11-25,78.19
Andhra Pradesh,2018-11-26,85.11
Andhra Pradesh,2018-11-27,93.95
Andhra Pradesh,2018-11-28,80.96
Andhra Pradesh,2018-11-29,52.64
Andhra Pradesh,2018-11-30,57.975
Andhra Pradesh,2018-12-01,69.785
Andhra Pradesh,2018-12-02,70.89
Andhra Pradesh,2018-12-03,74.34
Andhra Pradesh,2018-12-04,89.66
Andhra Pradesh,2018-12-05,89.62
Andhra Pradesh,2018-12-06,91.5
Andhra Pradesh,2018-12-07,102.975
Andhra Pradesh,2018-12-08,107.27000000000001
Andhra Pradesh,2018-12-09,113.035
Andhra Pradesh,2018-12-10,96.745
Andhra Pradesh,2018-12-11,81.565
Andhra Pradesh,2018-12-12,81.41
Andhra Pradesh,2018-12-13,79.645
Andhra Pradesh,2018-12-14,85.38499999999999
Andhra Pradesh,2018-12-15,87.32499999999999
Andhra Pradesh,2018-12-16,65.59
Andhra Pradesh,2018-12-17,22.055
Andhra Pradesh,2018-12-18,8.39
Andhra Pradesh,2018-12-19,12.489999999999998
Andhra Pradesh,2018-12-20,27.134999999999998
Andhra Pradesh,2018-12-21,46.315
Andhra Pradesh,2018-12-22,59.36
Andhra Pradesh,2018-12-23,85.195
Andhra Pradesh,2018-12-24,90.535
Andhra Pradesh,2018-12-25,98.715
Andhra Pradesh,2018-12-26,97.39
Andhra Pradesh,2018-12-27,80.845
Andhra Pradesh,2018-12-28,86.91
Andhra Pradesh,2018-12-29,79.98
Andhra Pradesh,2018-12-30,82.69
Andhra Pradesh,2018-12-31,73.45500000000001
Andhra Pradesh,2019-01-01,107.38499999999999
Andhra Pradesh,2019-01-02,121.33
Andhra Pradesh,2019-01-03,143.70999999999998
Andhra Pradesh,2019-01-04,133.01
Andhra Pradesh,2019-01-05,122.31
Andhra Pradesh,2019-01-06,129.38
Andhra Pradesh,2019-01-07,120.315
Andhra Pradesh,2019-01-08,127.51500000000001
Andhra Pradesh,2019-01-09,117.44999999999999
Andhra Pradesh,2019-01-10,125.345
Andhra Pradesh,2019-01-11,114.235
Andhra Pradesh,2019-01-12,107.745
Andhra Pradesh,2019-01-13,106.43
Andhra Pradesh,2019-01-14,160.02
Andhra Pradesh,2019-01-15,98.41499999999999
Andhra Pradesh,2019-01-16,108.43
Andhra Pradesh,2019-01-17,110.21000000000001
Andhra Pradesh,2019-01-18,117.17
Andhra Pradesh,2019-01-19,116.89
Andhra Pradesh,2019-01-20,111.105
Andhra Pradesh,2019-01-21,116.97
Andhra Pradesh,2019-01-22,115.02
Andhra Pradesh,2019-01-23,90.60499999999999
Andhra Pradesh,2019-01-24,89.15
Andhra Pradesh,2019-01-25,67.535
Andhra Pradesh,2019-01-26,30.529999999999998
Andhra Pradesh,2019-01-27,53.85
Andhra Pradesh,2019-01-28,68.72
Andhra Pradesh,2019-01-29,66.995
Andhra Pradesh,2019-01-30,59.845
Andhra Pradesh,2019-01-31,71.285
Andhra Pradesh,2019-02-01,58.445
Andhra Pradesh,2019-02-02,85.45
Andhra Pradesh,2019-02-03,81.155
Andhra Pradesh,2019-02-04,72.15
Andhra Pradesh,2019-02-05,96.325
Andhra Pradesh,2019-02-06,97.595
Andhra Pradesh,2019-02-07,96.94
Andhra Pradesh,2019-02-08,78.46000000000001
Andhra Pradesh,2019-02-09,70.95
Andhra Pradesh,2019-02-10,66.575
Andhra Pradesh,2019-02-11,66.775
Andhra Pradesh,2019-02-12,60.725
Andhra Pradesh,2019-02-13,65.23
Andhra Pradesh,2019-02-14,82.19
Andhra Pradesh,2019-02-15,57.57
Andhra Pradesh,2019-02-16,50.614999999999995
Andhra Pradesh,2019-02-17,41.335
Andhra Pradesh,2019-02-18,43.269999999999996
Andhra Pradesh,2019-02-19,32.67
Andhra Pradesh,2019-02-20,34.965
Andhra Pradesh,2019-02-21,45.08
Andhra Pradesh,2019-02-22,44.86
Andhra Pradesh,2019-02-23,47.285
Andhra Pradesh,2019-02-24,42.11
Andhra Pradesh,2019-02-25,41.07
Andhra Pradesh,2019-02-26,37.525
Andhra Pradesh,2019-02-27,14.78
Andhra Pradesh,2019-02-28,20.92
Andhra Pradesh,2019-03-01,18.88
Andhra Pradesh,2019-03-02,19.805
Andhra Pradesh,2019-03-03,24.71
Andhra Pradesh,2019-03-04,24.695
Andhra Pradesh,2019-03-05,28.354999999999997
Andhra Pradesh,2019-03-06,45.715
Andhra Pradesh,2019-03-07,36.475
Andhra Pradesh,2019-03-08,25.155
Andhra Pradesh,2019-03-09,20.415
Andhra Pradesh,2019-03-10,14.87
Andhra Pradesh,2019-03-11,16.994999999999997
Andhra Pradesh,2019-03-12,28.98
Andhra Pradesh,2019-03-13,37.665
Andhra Pradesh,2019-03-14,45.08
Andhra Pradesh,2019-03-15,43.67
Andhra Pradesh,2019-03-16,34.57
Andhra Pradesh,2019-03-17,37.215
Andhra Pradesh,2019-03-18,26.335
Andhra Pradesh,2019-03-19,27.240000000000002
Andhra Pradesh,2019-03-20,26.46
Andhra Pradesh,2019-03-21,22.535
Andhra Pradesh,2019-03-22,29.945
Andhra Pradesh,2019-03-23,27.4
Andhra Pradesh,2019-03-24,24.525
Andhra Pradesh,2019-03-25,26.900000000000002
Andhra Pradesh,2019-03-26,22.534999999999997
Andhra Pradesh,2019-03-27,24.25
Andhra Pradesh,2019-03-28,28.965
Andhra Pradesh,2019-03-29,27.955
Andhra Pradesh,2019-03-30,32.79
Andhra Pradesh,2019-03-31,38.875
Andhra Pradesh,2019-04-01,40.17
Andhra Pradesh,2019-04-02,29.235
Andhra Pradesh,2019-04-03,24.125
Andhra Pradesh,2019-04-04,20.495
Andhra Pradesh,2019-04-05,21.174999999999997
Andhra Pradesh,2019-04-06,27.515
Andhra Pradesh,2019-04-07,22.505
Andhra Pradesh,2019-04-08,17.955000000000002
Andhra Pradesh,2019-04-09,22.205
Andhra Pradesh,2019-04-10,25.104999999999997
Andhra Pradesh,2019-04-11,15.91
Andhra Pradesh,2019-04-12,17.595
Andhra Pradesh,2019-04-13,26.575000000000003
Andhra Pradesh,2019-04-14,18.21
Andhra Pradesh,2019-04-15,26.295
Andhra Pradesh,2019-04-16,28.405
Andhra Pradesh,2019-04-17,34.0
Andhra Pradesh,2019-04-18,25.73
Andhra Pradesh,2019-04-19,17.015
Andhra Pradesh,2019-04-20,15.575000000000001
Andhra Pradesh,2019-04-21,17.695
Andhra Pradesh,2019-04-22,25.479999999999997
Andhra Pradesh,2019-04-23,25.435000000000002
Andhra Pradesh,2019-04-24,19.729999999999997
Andhra Pradesh,2019-04-25,32.78
Andhra Pradesh,2019-04-26,33.44
Andhra Pradesh,2019-04-27,26.384999999999998
Andhra Pradesh,2019-04-28,20.72
Andhra Pradesh,2019-04-29,15.5
Andhra Pradesh,2019-04-30,15.965
Andhra Pradesh,2019-05-01,20.18
Andhra Pradesh,2019-05-02,27.0
Andhra Pradesh,2019-05-03,58.7
Andhra Pradesh,2019-05-04,48.55
Andhra Pradesh,2019-05-05,52.495000000000005
Andhra Pradesh,2019-05-06,57.25
Andhra Pradesh,2019-05-07,47.945
Andhra Pradesh,2019-05-08,52.004999999999995
Andhra Pradesh,2019-05-09,50.805
Andhra Pradesh,2019-05-10,50.44
Andhra Pradesh,2019-05-11,42.29
Andhra Pradesh,2019-05-12,42.870000000000005
Andhra Pradesh,2019-05-13,39.64
Andhra Pradesh,2019-05-14,38.735
Andhra Pradesh,2019-05-15,39.56
Andhra Pradesh,2019-05-16,35.415
Andhra Pradesh,2019-05-17,39.055
Andhra Pradesh,2019-05-18,37.754999999999995
Andhra Pradesh,2019-05-19,39.185
Andhra Pradesh,2019-05-20,31.965
Andhra Pradesh,2019-05-21,28.465
Andhra Pradesh,2019-05-22,32.57
Andhra Pradesh,2019-05-23,28.29
Andhra Pradesh,2019-05-24,33.15
Andhra Pradesh,2019-05-25,39.595
Andhra Pradesh,2019-05-26,48.959999999999994
Andhra Pradesh,2019-05-27,35.315
Andhra Pradesh,2019-05-28,37.925
Andhra Pradesh,2019-05-29,36.325
Andhra Pradesh,2019-05-30,33.715
Andhra Pradesh,2019-05-31,36.95
Andhra Pradesh,2019-06-01,43.59
Andhra Pradesh,2019-06-02,46.025
Andhra Pradesh,2019-06-03,30.63
Andhra Pradesh,2019-06-04,40.905
Andhra Pradesh,2019-06-05,43.255
Andhra Pradesh,2019-06-06,31.534999999999997
Andhra Pradesh,2019-06-07,34.19
Andhra Pradesh,2019-06-08,34.73
Andhra Pradesh,2019-06-09,40.8
Andhra Pradesh,2019-06-10,34.735
Andhra Pradesh,2019-06-11,25.72
Andhra Pradesh,2019-06-12,11.81
Andhra Pradesh,2019-06-13,18.955
Andhra Pradesh,2019-06-14,24.365000000000002
Andhra Pradesh,2019-06-15,27.385
Andhra Pradesh,2019-06-16,29.64
Andhra Pradesh,2019-06-17,28.695
Andhra Pradesh,2019-06-18,32.1
Andhra Pradesh,2019-06-19,40.205
Andhra Pradesh,2019-06-20,25.825
Andhra Pradesh,2019-06-21,23.35
Andhra Pradesh,2019-06-22,36.955
Andhra Pradesh,2019-06-23,26.455
Andhra Pradesh,2019-06-24,25.7
Andhra Pradesh,2019-06-25,21.380000000000003
Andhra Pradesh,2019-06-26,26.049999999999997
Andhra Pradesh,2019-06-27,26.314999999999998
Andhra Pradesh,2019-06-28,19.985
Andhra Pradesh,2019-06-29,17.035
Andhra Pradesh,2019-06-30,15.975
Andhra Pradesh,2019-07-01,27.41
Andhra Pradesh,2019-07-02,20.72
Andhra Pradesh,2019-07-03,23.974999999999998
Andhra Pradesh,2019-07-04,20.974999999999998
Andhra Pradesh,2019-07-05,21.990000000000002
Andhra Pradesh,2019-07-06,19.744999999999997
Andhra Pradesh,2019-07-07,22.955
Andhra Pradesh,2019-07-08,19.925
Andhra Pradesh,2019-07-09,26.295
Andhra Pradesh,2019-07-10,22.075
Andhra Pradesh,2019-07-11,18.395
Andhra Pradesh,2019-07-12,16.265
Andhra Pradesh,2019-07-13,25.75
Andhra Pradesh,2019-07-14,20.575
Andhra Pradesh,2019-07-15,16.564999999999998
Andhra Pradesh,2019-07-16,28.169999999999998
Andhra Pradesh,2019-07-17,39.61
Andhra Pradesh,2019-07-18,28.46
Andhra Pradesh,2019-07-19,40.6
Andhra Pradesh,2019-07-20,22.655
Andhra Pradesh,2019-07-21,17.465
Andhra Pradesh,2019-07-22,16.46
Andhra Pradesh,2019-07-23,15.134999999999998
Andhra Pradesh,2019-07-24,19.84
Andhra Pradesh,2019-07-25,20.42
Andhra Pradesh,2019-07-26,13.545
Andhra Pradesh,2019-07-27,14.795
Andhra Pradesh,2019-07-28,20.314999999999998
Andhra Pradesh,2019-07-29,17.685000000000002
Andhra Pradesh,2019-07-30,17.085
Andhra Pradesh,2019-07-31,21.474999999999998
Andhra Pradesh,2019-08-01,17.415
Andhra Pradesh,2019-08-02,12.325
Andhra Pradesh,2019-08-03,17.21
Andhra Pradesh,2019-08-04,19.52
Andhra Pradesh,2019-08-05,14.56
Andhra Pradesh,2019-08-06,14.57
Andhra Pradesh,2019-08-07,10.899999999999999
Andhra Pradesh,2019-08-08,15.93
Andhra Pradesh,2019-08-09,20.67
Andhra Pradesh,2019-08-10,24.945
Andhra Pradesh,2019-08-11,22.925
Andhra Pradesh,2019-08-12,30.259999999999998
Andhra Pradesh,2019-08-13,38.76
Andhra Pradesh,2019-08-14,31.18
Andhra Pradesh,2019-08-15,34.365
Andhra Pradesh,2019-08-16,23.259999999999998
Andhra Pradesh,2019-08-17,32.25
Andhra Pradesh,2019-08-18,39.9
Andhra Pradesh,2019-08-19,49.19
Andhra Pradesh,2019-08-20,51.98
Andhra Pradesh,2019-08-21,36.68
Andhra Pradesh,2019-08-22,29.83
Andhra Pradesh,2019-08-23,45.17
Andhra Pradesh,2019-08-24,30.77
Andhra Pradesh,2019-08-25,26.34
Andhra Pradesh,2019-08-26,38.8
Andhra Pradesh,2019-08-27,24.59
Andhra Pradesh,2019-08-28,24.22
Andhra Pradesh,2019-08-29,14.98
Andhra Pradesh,2019-08-30,10.11
Andhra Pradesh,2019-09-05,30.08
Andhra Pradesh,2019-09-06,20.11
Andhra Pradesh,2019-09-07,18.05
Andhra Pradesh,2019-09-08,23.49
Andhra Pradesh,2019-09-09,29.19
Andhra Pradesh,2019-09-10,33.74
Andhra Pradesh,2019-09-11,35.28
Andhra Pradesh,2019-09-12,33.52
Andhra Pradesh,2019-09-13,34.27
Andhra Pradesh,2019-09-14,39.35
Andhra Pradesh,2019-09-15,37.09
Andhra Pradesh,2019-09-16,42.98
Andhra Pradesh,2019-09-17,35.14
Andhra Pradesh,2019-09-18,14.11
Andhra Pradesh,2019-09-19,9.76
Andhra Pradesh,2019-09-20,14.75
Andhra Pradesh,2019-09-21,15.09
Andhra Pradesh,2019-09-22,6.64
Andhra Pradesh,2019-09-23,6.63
Andhra Pradesh,2019-09-24,12.12
Andhra Pradesh,2019-09-25,15.48
Andhra Pradesh,2019-09-26,23.9
Andhra Pradesh,2019-09-27,35.29
Andhra Pradesh,2019-09-28,11.77
Andhra Pradesh,2019-09-29,27.57
Andhra Pradesh,2019-09-30,32.77
Andhra Pradesh,2019-10-01,27.7
Andhra Pradesh,2019-10-02,26.46
Andhra Pradesh,2019-10-03,42.61
Andhra Pradesh,2019-10-04,31.25
Andhra Pradesh,2019-10-05,40.08
Andhra Pradesh,2019-10-06,26.99
Andhra Pradesh,2019-10-07,25.744999999999997
Andhra Pradesh,2019-10-08,40.375
Andhra Pradesh,2019-10-09,21.95
Andhra Pradesh,2019-10-10,23.445
Andhra Pradesh,2019-10-11,21.285
Andhra Pradesh,2019-10-12,17.335
Andhra Pradesh,2019-10-13,18.0
Andhra Pradesh,2019-10-14,18.905
Andhra Pradesh,2019-10-15,38.925
Andhra Pradesh,2019-10-16,36.465
Andhra Pradesh,2019-10-17,13.165
Andhra Pradesh,2019-10-18,9.015
Andhra Pradesh,2019-10-19,12.05
Andhra Pradesh,2019-10-20,6.705
Andhra Pradesh,2019-10-21,10.245000000000001
Andhra Pradesh,2019-10-22,12.48
Andhra Pradesh,2019-10-23,8.415
Andhra Pradesh,2019-10-24,19.27
Andhra Pradesh,2019-10-25,22.675
Andhra Pradesh,2019-10-26,15.055
Andhra Pradesh,2019-10-27,67.61
Andhra Pradesh,2019-10-28,39.39
Andhra Pradesh,2019-10-29,25.375
Andhra Pradesh,2019-10-30,30.06
Andhra Pradesh,2019-10-31,37.6
Andhra Pradesh,2019-11-01,45.925000000000004
Andhra Pradesh,2019-11-02,52.559999999999995
Andhra Pradesh,2019-11-03,93.85
Andhra Pradesh,2019-11-04,83.11
Andhra Pradesh,2019-11-05,96.43
Andhra Pradesh,2019-11-06,103.1
Andhra Pradesh,2019-11-07,91.85
Andhra Pradesh,2019-11-08,79.36
Andhra Pradesh,2019-11-09,67.49000000000001
Andhra Pradesh,2019-11-10,44.900000000000006
Andhra Pradesh,2019-11-11,38.19
Andhra Pradesh,2019-11-12,37.235
Andhra Pradesh,2019-11-13,43.295
Andhra Pradesh,2019-11-14,53.015
Andhra Pradesh,2019-11-15,60.28
Andhra Pradesh,2019-11-16,61.22
Andhra Pradesh,2019-11-17,55.33
Andhra Pradesh,2019-11-18,44.365
Andhra Pradesh,2019-11-19,67.88
Andhra Pradesh,2019-11-20,74.96000000000001
Andhra Pradesh,2019-11-21,57.2
Andhra Pradesh,2019-11-22,53.114999999999995
Andhra Pradesh,2019-11-23,66.11
Andhra Pradesh,2019-11-24,83.06
Andhra Pradesh,2019-11-25,89.55
Andhra Pradesh,2019-11-26,86.82
Andhra Pradesh,2019-11-27,70.735
Andhra Pradesh,2019-11-28,51.25
Andhra Pradesh,2019-11-29,48.605000000000004
Andhra Pradesh,2019-11-30,59.77
Andhra Pradesh,2019-12-01,60.975
Andhra Pradesh,2019-12-02,60.4
Andhra Pradesh,2019-12-03,67.555
Andhra Pradesh,2019-12-04,70.465
Andhra Pradesh,2019-12-05,79.58000000000001
Andhra Pradesh,2019-12-06,74.475
Andhra Pradesh,2019-12-07,49.025
Andhra Pradesh,2019-12-08,26.89
Andhra Pradesh,2019-12-09,18.875
Andhra Pradesh,2019-12-10,31.57
Andhra Pradesh,2019-12-11,39.629999999999995
Andhra Pradesh,2019-12-12,36.8
Andhra Pradesh,2019-12-13,36.435
Andhra Pradesh,2019-12-14,37.94
Andhra Pradesh,2019-12-15,37.325
Andhra Pradesh,2019-12-16,46.595
Andhra Pradesh,2019-12-17,71.38
Andhra Pradesh,2019-12-18,71.18
Andhra Pradesh,2019-12-19,78.745
Andhra Pradesh,2019-12-20,74.32
Andhra Pradesh,2019-12-21,78.125
Andhra Pradesh,2019-12-22,71.69
Andhra Pradesh,2019-12-23,76.5
Andhra Pradesh,2019-12-24,85.47
Andhra Pradesh,2019-12-25,82.885
Andhra Pradesh,2019-12-26,56.370000000000005
Andhra Pradesh,2019-12-27,46.79
Andhra Pradesh,2019-12-28,65.81
Andhra Pradesh,2019-12-29,57.725
Andhra Pradesh,2019-12-30,52.105000000000004
Andhra Pradesh,2019-12-31,50.915
Andhra Pradesh,2020-01-01,63.12
Andhra Pradesh,2020-01-02,46.06
Andhra Pradesh,2020-01-03,46.275
Andhra Pradesh,2020-01-04,22.744999999999997
Andhra Pradesh,2020-01-05,26.94
Andhra Pradesh,2020-01-06,43.515
Andhra Pradesh,2020-01-07,62.06999999999999
Andhra Pradesh,2020-01-08,51.375
Andhra Pradesh,2020-01-09,55.425
Andhra Pradesh,2020-01-10,49.644999999999996
Andhra Pradesh,2020-01-11,76.21
Andhra Pradesh,2020-01-12,76.055
Andhra Pradesh,2020-01-13,93.075
Andhra Pradesh,2020-01-14,129.93
Andhra Pradesh,2020-01-15,79.105
Andhra Pradesh,2020-01-16,63.75
Andhra Pradesh,2020-01-17,44.585
Andhra Pradesh,2020-01-18,36.88
Andhra Pradesh,2020-01-19,37.959999999999994
Andhra Pradesh,2020-01-20,31.104999999999997
Andhra Pradesh,2020-01-21,27.595
Andhra Pradesh,2020-01-22,48.55
Andhra Pradesh,2020-01-23,67.13499999999999
Andhra Pradesh,2020-01-24,68.11
Andhra Pradesh,2020-01-25,56.56
Andhra Pradesh,2020-01-26,45.845
Andhra Pradesh,2020-01-27,46.94
Andhra Pradesh,2020-01-28,43.019999999999996
Andhra Pradesh,2020-01-29,37.82
Andhra Pradesh,2020-01-30,38.879999999999995
Andhra Pradesh,2020-01-31,41.415
Andhra Pradesh,2020-02-01,32.285
Andhra Pradesh,2020-02-02,26.345
Andhra Pradesh,2020-02-03,31.945
Andhra Pradesh,2020-02-04,35.4
Andhra Pradesh,2020-02-05,40.75
Andhra Pradesh,2020-02-06,25.700000000000003
Andhra Pradesh,2020-02-07,24.04
Andhra Pradesh,2020-02-08,25.8
Andhra Pradesh,2020-02-09,32.385
Andhra Pradesh,2020-02-10,34.849999999999994
Andhra Pradesh,2020-02-11,51.585
Andhra Pradesh,2020-02-12,60.805
Andhra Pradesh,2020-02-13,72.675
Andhra Pradesh,2020-02-14,57.16
Andhra Pradesh,2020-02-15,66.61
Andhra Pradesh,2020-02-16,45.025000000000006
Andhra Pradesh,2020-02-17,35.02
Andhra Pradesh,2020-02-18,37.06
Andhra Pradesh,2020-02-19,43.565
Andhra Pradesh,2020-02-20,44.31
Andhra Pradesh,2020-02-21,33.41
Andhra Pradesh,2020-02-22,29.475
Andhra Pradesh,2020-02-23,41.620000000000005
Andhra Pradesh,2020-02-24,43.185
Andhra Pradesh,2020-02-25,30.77
Andhra Pradesh,2020-02-26,37.435
Andhra Pradesh,2020-02-27,34.135000000000005
Andhra Pradesh,2020-02-28,39.295
Andhra Pradesh,2020-02-29,43.955
Andhra Pradesh,2020-03-01,40.485
Andhra Pradesh,2020-03-02,46.32
Andhra Pradesh,2020-03-03,52.915
Andhra Pradesh,2020-03-04,43.155
Andhra Pradesh,2020-03-05,20.08
Andhra Pradesh,2020-03-06,17.055
Andhra Pradesh,2020-03-07,14.21
Andhra Pradesh,2020-03-08,14.024999999999999
Andhra Pradesh,2020-03-09,15.925
Andhra Pradesh,2020-03-10,13.43
Andhra Pradesh,2020-03-11,15.489999999999998
Andhra Pradesh,2020-03-12,18.285
Andhra Pradesh,2020-03-13,19.835
Andhra Pradesh,2020-03-14,26.875
Andhra Pradesh,2020-03-15,30.06
Andhra Pradesh,2020-03-16,39.120000000000005
Andhra Pradesh,2020-03-17,31.369999999999997
Andhra Pradesh,2020-03-18,26.229999999999997
Andhra Pradesh,2020-03-19,31.035
Andhra Pradesh,2020-03-20,19.6
Andhra Pradesh,2020-03-21,17.235
Andhra Pradesh,2020-03-22,24.53
Andhra Pradesh,2020-03-23,22.8
Andhra Pradesh,2020-03-24,28.340000000000003
Andhra Pradesh,2020-03-25,20.335
Andhra Pradesh,2020-03-26,22.48
Andhra Pradesh,2020-03-27,29.035
Andhra Pradesh,2020-03-28,28.42
Andhra Pradesh,2020-03-29,24.565
Andhra Pradesh,2020-03-30,25.990000000000002
Andhra Pradesh,2020-03-31,24.314999999999998
Andhra Pradesh,2020-04-01,32.6
Andhra Pradesh,2020-04-02,26.79
Andhra Pradesh,2020-04-03,30.29
Andhra Pradesh,2020-04-04,28.275
Andhra Pradesh,2020-04-05,23.1
Andhra Pradesh,2020-04-06,16.450000000000003
Andhra Pradesh,2020-04-07,12.745000000000001
Andhra Pradesh,2020-04-08,12.61
Andhra Pradesh,2020-04-09,19.299999999999997
Andhra Pradesh,2020-04-10,22.395000000000003
Andhra Pradesh,2020-04-11,15.05
Andhra Pradesh,2020-04-12,15.9
Andhra Pradesh,2020-04-13,19.41
Andhra Pradesh,2020-04-14,19.369999999999997
Andhra Pradesh,2020-04-15,19.845
Andhra Pradesh,2020-04-16,19.55
Andhra Pradesh,2020-04-17,14.559999999999999
Andhra Pradesh,2020-04-18,8.295
Andhra Pradesh,2020-04-19,11.1
Andhra Pradesh,2020-04-20,8.445
Andhra Pradesh,2020-04-21,8.835
Andhra Pradesh,2020-04-22,9.059999999999999
Andhra Pradesh,2020-04-23,9.875
Andhra Pradesh,2020-04-24,9.36
Andhra Pradesh,2020-04-25,14.44
Andhra Pradesh,2020-04-26,11.485
Andhra Pradesh,2020-04-27,13.46
Andhra Pradesh,2020-04-28,11.71
Andhra Pradesh,2020-04-29,21.595000000000002
Andhra Pradesh,2020-04-30,22.48
Andhra Pradesh,2020-05-01,20.119999999999997
Andhra Pradesh,2020-05-02,23.625
Andhra Pradesh,2020-05-03,20.165
Andhra Pradesh,2020-05-04,20.165
Andhra Pradesh,2020-05-05,8.93
Andhra Pradesh,2020-05-06,11.655
Andhra Pradesh,2020-05-07,15.030000000000001
Andhra Pradesh,2020-05-08,15.475
Andhra Pradesh,2020-05-09,14.004999999999999
Andhra Pradesh,2020-05-10,15.385000000000002
Andhra Pradesh,2020-05-11,15.57
Andhra Pradesh,2020-05-12,10.4
Andhra Pradesh,2020-05-13,10.765
Andhra Pradesh,2020-05-14,11.965
Andhra Pradesh,2020-05-15,12.27
Andhra Pradesh,2020-05-16,2.0
Andhra Pradesh,2020-05-17,6.3
Andhra Pradesh,2020-05-18,20.82
Andhra Pradesh,2020-05-19,30.515
Andhra Pradesh,2020-05-20,53.84
Andhra Pradesh,2020-05-21,36.595
Andhra Pradesh,2020-05-22,27.35
Andhra Pradesh,2020-05-23,18.53
Andhra Pradesh,2020-05-24,14.54
Andhra Pradesh,2020-05-25,17.810000000000002
Andhra Pradesh,2020-05-26,17.18
Andhra Pradesh,2020-05-27,25.41
Andhra Pradesh,2020-05-28,26.05
Andhra Pradesh,2020-05-29,18.835
Andhra Pradesh,2020-05-30,25.3
Andhra Pradesh,2020-05-31,20.59
Andhra Pradesh,2020-06-01,11.885
Andhra Pradesh,2020-06-02,11.344999999999999
Andhra Pradesh,2020-06-03,14.085
Andhra Pradesh,2020-06-04,13.515
Andhra Pradesh,2020-06-05,19.52
Andhra Pradesh,2020-06-06,15.9
Andhra Pradesh,2020-06-07,20.59
Andhra Pradesh,2020-06-08,21.665
Andhra Pradesh,2020-06-09,21.115000000000002
Andhra Pradesh,2020-06-10,21.365
Andhra Pradesh,2020-06-11,21.655
Andhra Pradesh,2020-06-12,21.185000000000002
Andhra Pradesh,2020-06-13,13.7
Andhra Pradesh,2020-06-14,16.52
Andhra Pradesh,2020-06-15,17.365000000000002
Andhra Pradesh,2020-06-16,16.335
Andhra Pradesh,2020-06-17,12.89
Andhra Pradesh,2020-06-18,16.18
Andhra Pradesh,2020-06-19,12.719999999999999
Andhra Pradesh,2020-06-20,21.83
Andhra Pradesh,2020-06-21,19.35
Andhra Pradesh,2020-06-22,25.57
Andhra Pradesh,2020-06-23,20.439999999999998
Andhra Pradesh,2020-06-24,24.62
Andhra Pradesh,2020-06-25,17.095
Andhra Pradesh,2020-06-26,9.02
Andhra Pradesh,2020-06-27,14.76
Andhra Pradesh,2020-06-28,20.515
Andhra Pradesh,2020-06-29,21.935000000000002
Andhra Pradesh,2020-06-30,18.990000000000002
Andhra Pradesh,2020-07-01,18.5
Assam,2019-02-16,124.77
Assam,2019-02-17,50.82
Assam,2019-02-18,58.31
Assam,2019-02-19,59.88
Assam,2019-02-20,55.61
Assam,2019-02-21,83.66
Assam,2019-02-22,141.8
Assam,2019-02-23,133.26
Assam,2019-02-24,69.9
Assam,2019-02-25,129.88
Assam,2019-02-26,94.29
Assam,2019-02-27,60.89
Assam,2019-02-28,62.0
Assam,2019-03-01,69.01
Assam,2019-03-02,89.55
Assam,2019-03-03,106.89
Assam,2019-03-04,97.6
Assam,2019-03-05,68.21
Assam,2019-03-06,63.29
Assam,2019-03-07,74.81
Assam,2019-03-08,104.14
Assam,2019-03-09,116.75
Assam,2019-03-10,124.9
Assam,2019-03-11,124.94
Assam,2019-03-12,123.34
Assam,2019-03-13,100.41
Assam,2019-03-14,138.45
Assam,2019-03-15,138.03
Assam,2019-03-16,131.69
Assam,2019-03-17,105.33
